projectId,userId,leader,rate
4275,51,0,0.200000
4275,19,1,3.100000
4275,149,0,1.000000
4275,112,0,2.600000
4275,38,0,1.800000
4275,186,0,4.400000
4275,16,0,0.800000
4276,93,0,2.200000
4276,135,0,2.600000
4276,33,0,0.300000
4276,157,0,3.500000
4276,23,0,3.300000
4276,38,1,1.900000
4276,81,0,5.000000
4276,160,0,1.600000
4276,124,0,2.700000
4276,71,0,4.500000
4277,149,0,1.600000
4277,190,0,0.800000
4277,65,0,2.100000
4277,189,0,3.700000
4277,48,0,0.700000
4277,31,0,0.200000
4277,29,1,0.400000
4277,17,0,1.300000
4277,198,0,3.600000
4277,51,0,1.000000
4278,26,0,1.700000
4278,66,0,3.400000
4278,5,0,3.700000
4278,162,0,4.600000
4278,86,0,2.700000
4278,82,0,1.300000
4278,33,0,0.500000
4278,183,1,0.100000
4278,68,0,0.200000
4278,3,0,3.500000
4279,98,0,0.700000
4279,81,0,4.000000
4279,78,0,0.400000
4279,31,0,2.100000
4279,40,0,0.300000
4279,50,0,2.100000
4279,86,0,3.400000
4279,159,0,0.400000
4279,150,1,3.300000
4279,24,0,3.500000
4280,19,0,0.600000
4280,54,0,1.100000
4280,47,0,3.600000
4280,58,0,1.400000
4280,68,0,1.800000
4280,12,0,1.100000
4280,28,0,2.600000
4280,123,0,4.700000
4280,55,0,1.500000
4280,31,1,0.500000
4281,164,1,3.200000
4281,86,0,2.200000
4281,194,0,1.500000
4281,3,0,0.900000
4281,135,0,1.800000
4281,12,0,1.200000
4281,184,0,1.300000
4281,73,0,3.500000
4281,37,0,3.400000
4281,143,0,4.300000
4282,115,0,0.200000
4282,123,1,4.300000
4282,139,0,3.400000
4282,49,0,0.500000
4282,189,0,0.100000
4282,80,0,2.800000
4282,17,0,0.800000
4282,18,0,2.300000
4282,82,0,0.900000
4282,133,0,1.500000
4283,33,0,4.700000
4283,89,0,4.400000
4283,180,1,0.900000
4283,170,0,2.800000
4283,51,0,0.100000
4283,190,0,0.200000
4283,123,0,2.500000
4283,169,0,4.700000
4283,179,0,2.000000
4283,81,0,4.100000
4284,66,0,2.800000
4284,172,0,0.000000
4284,188,0,0.400000
4284,169,1,4.800000
4284,78,0,4.500000
4284,198,0,1.800000
4284,149,0,4.200000
4284,181,0,4.900000
4284,14,0,3.200000
4284,188,0,0.100000
4285,145,0,1.200000
4285,138,0,1.900000
4285,174,0,0.700000
4285,80,0,0.200000
4285,149,1,2.800000
4285,72,0,4.700000
4285,67,0,0.000000
4285,159,0,1.800000
4285,95,0,4.000000
4285,43,0,4.800000
4286,199,0,1.700000
4286,88,0,1.300000
4286,43,0,2.200000
4286,128,0,4.300000
4286,180,0,4.700000
4286,164,1,0.100000
4286,123,0,2.500000
4286,1,0,1.100000
4286,119,0,2.700000
4286,36,0,3.300000
4287,16,0,0.600000
4287,100,0,3.700000
4287,160,0,4.200000
4287,188,0,3.800000
4287,138,0,4.600000
4287,128,0,0.800000
4287,39,1,3.700000
4287,27,0,0.000000
4287,79,0,4.700000
4287,135,0,1.700000
4288,40,0,1.200000
4288,125,0,4.100000
4288,193,0,4.300000
4288,15,0,4.100000
4288,55,0,1.700000
4288,195,0,3.600000
4288,85,0,0.900000
4288,30,1,1.700000
4288,122,0,0.500000
4288,1,0,1.500000
4289,121,0,0.400000
4289,166,0,2.500000
4289,10,0,4.500000
4289,119,0,2.200000
4289,38,0,2.500000
4289,79,0,4.800000
4289,143,0,0.800000
4289,80,0,3.000000
4289,28,1,2.200000
4289,90,0,4.500000
4290,153,0,1.600000
4290,145,0,0.800000
4290,165,0,2.000000
4290,194,0,3.200000
4290,64,0,2.600000
4290,60,0,4.200000
4290,91,0,1.000000
4290,61,0,1.100000
4290,126,0,4.400000
4290,166,1,3.200000
4291,71,1,0.900000
4291,29,0,1.400000
4291,86,0,2.400000
4291,178,0,2.400000
4291,71,0,1.500000
4291,179,0,1.100000
4291,31,0,0.200000
4291,32,0,4.300000
4291,35,0,2.400000
4291,143,0,0.100000
4292,198,0,4.500000
4292,152,1,4.400000
4292,163,0,4.300000
4292,38,0,1.500000
4292,114,0,2.500000
4292,51,0,2.200000
4292,119,0,3.100000
4292,193,0,2.100000
4292,194,0,2.900000
4292,11,0,2.200000
4293,122,0,2.800000
4293,174,0,4.800000
4293,100,1,2.000000
4293,196,0,2.600000
4293,62,0,4.500000
4293,61,0,2.200000
4293,121,0,1.100000
4293,173,0,0.800000
4293,146,0,1.800000
4293,161,0,0.100000
4294,48,0,3.300000
4294,160,0,4.500000
4294,6,0,1.700000
4294,71,1,3.200000
4294,134,0,4.400000
4294,188,0,3.500000
4294,178,0,1.900000
4294,145,0,3.300000
4294,117,0,1.100000
4294,55,0,2.900000
4295,22,0,0.700000
4295,159,0,1.800000
4295,148,0,1.700000
4295,45,0,2.800000
4295,151,1,0.100000
4295,190,0,3.200000
4295,198,0,0.700000
4295,87,0,4.100000
4295,75,0,0.800000
4295,3,0,0.200000
4296,198,0,4.600000
4296,133,0,4.700000
4296,84,0,1.600000
4296,37,0,4.700000
4296,72,0,0.000000
4296,128,1,2.300000
4296,90,0,0.800000
4296,184,0,0.200000
4296,194,0,4.700000
4296,73,0,0.000000
4297,53,0,1.800000
4297,120,0,2.600000
4297,108,0,0.900000
4297,174,0,0.000000
4297,78,0,2.100000
4297,193,0,5.000000
4297,71,1,3.600000
4297,178,0,1.000000
4297,61,0,0.400000
4297,21,0,0.800000
4298,171,0,2.500000
4298,57,0,4.600000
4298,171,0,3.900000
4298,37,0,3.700000
4298,6,0,2.800000
4298,169,0,2.000000
4298,159,0,0.200000
4298,10,1,3.500000
4298,45,0,4.800000
4298,39,0,1.900000
4299,188,0,0.800000
4299,187,0,2.700000
4299,75,0,2.600000
4299,19,0,0.100000
4299,34,0,3.700000
4299,131,0,3.400000
4299,141,0,4.500000
4299,147,0,1.000000
4299,73,1,2.200000
4299,78,0,2.800000
4300,68,0,1.100000
4300,15,0,1.300000
4300,153,0,1.500000
4300,156,0,2.100000
4300,152,0,4.500000
4300,80,0,2.700000
4300,22,0,2.500000
4300,104,0,4.600000
4300,32,0,4.500000
4300,9,1,3.700000
4301,121,1,1.700000
4301,7,0,1.200000
4301,109,0,2.100000
4301,199,0,3.800000
4301,161,0,2.200000
4301,87,0,2.300000
4301,148,0,2.300000
4301,9,0,2.800000
4301,33,0,4.100000
4301,52,0,1.200000
4302,95,0,2.300000
4302,152,1,3.600000
4302,104,0,1.200000
4302,113,0,4.400000
4302,171,0,0.400000
4302,73,0,4.300000
4302,148,0,2.100000
4302,111,0,2.100000
4302,91,0,3.700000
4302,31,0,4.600000
4303,200,0,2.700000
4303,58,0,4.600000
4303,76,1,1.000000
4303,23,0,2.100000
4303,51,0,0.700000
4303,22,0,0.400000
4303,195,0,2.200000
4303,119,0,1.800000
4303,16,0,1.400000
4303,47,0,2.900000
4304,150,0,3.600000
4304,29,0,4.900000
4304,199,0,1.500000
4304,27,1,4.300000
4304,79,0,0.000000
4304,188,0,2.300000
4304,34,0,4.100000
4304,58,0,2.300000
4304,52,0,3.600000
4304,25,0,4.300000
4305,191,0,0.800000
4305,150,0,1.600000
4305,118,0,4.000000
4305,59,0,1.500000
4305,94,1,0.800000
4305,160,0,3.800000
4305,73,0,3.300000
4305,147,0,4.800000
4305,93,0,1.400000
4305,130,0,2.900000
4306,162,0,3.600000
4306,24,0,3.700000
4306,196,0,1.500000
4306,94,0,1.200000
4306,33,0,2.000000
4306,91,1,0.600000
4306,21,0,0.600000
4306,20,0,2.000000
4306,193,0,2.100000
4306,85,0,4.000000
4307,3,0,3.300000
4307,52,0,1.100000
4307,125,0,2.800000
4307,111,0,3.300000
4307,49,0,2.400000
4307,147,0,4.900000
4307,171,1,3.700000
4307,126,0,1.100000
4307,131,0,0.500000
4307,104,0,1.200000
4308,60,0,0.000000
4308,65,0,2.600000
4308,193,0,2.800000
4308,186,0,3.800000
4308,102,0,2.000000
4308,35,0,1.300000
4308,182,0,0.300000
4308,99,1,0.800000
4308,172,0,3.500000
4308,138,0,0.400000
4309,175,0,0.200000
4309,125,0,4.300000
4309,31,0,0.700000
4309,116,0,2.400000
4309,73,0,3.100000
4309,153,0,0.500000
4309,137,0,0.700000
4309,180,0,3.900000
4309,88,1,2.700000
4309,196,0,1.000000
4310,104,0,1.300000
4310,111,0,2.900000
4310,14,0,2.100000
4310,28,0,4.300000
4310,176,0,4.000000
4310,121,0,2.400000
4310,116,0,2.700000
4310,187,0,1.600000
4310,160,0,1.300000
4310,86,1,1.600000
4311,79,1,2.600000
4311,121,0,2.000000
4311,106,0,0.800000
4311,182,0,1.400000
4311,83,0,0.300000
4311,5,0,4.300000
4311,68,0,1.100000
4311,123,0,4.800000
4311,41,0,3.700000
4311,189,0,2.900000
4312,143,0,3.800000
4312,196,1,4.600000
4312,89,0,3.700000
4312,197,0,4.900000
4312,168,0,1.600000
4312,6,0,1.400000
4312,9,0,0.300000
4312,3,0,5.000000
4312,118,0,2.300000
4312,148,0,1.400000
4313,57,0,3.500000
4313,161,0,3.100000
4313,133,1,0.900000
4313,16,0,4.800000
4313,24,0,1.100000
4313,4,0,3.700000
4313,175,0,1.300000
4313,10,0,2.200000
4313,42,0,3.400000
4313,77,0,3.700000
4314,99,0,0.000000
4314,74,0,3.300000
4314,140,0,1.000000
4314,38,1,1.500000
4314,117,0,4.600000
4314,134,0,4.800000
4314,1,0,0.000000
4314,112,0,2.700000
4314,127,0,1.500000
4314,9,0,3.800000
4315,151,0,3.700000
4315,165,0,0.200000
4315,137,0,4.400000
4315,130,0,4.900000
4315,115,1,0.000000
4315,94,0,1.300000
4315,102,0,1.200000
4315,128,0,3.500000
4315,15,0,5.000000
4315,60,0,4.800000
4316,96,0,1.300000
4316,170,0,0.000000
4316,60,0,2.700000
4316,100,0,3.100000
4316,90,0,4.200000
4316,180,1,1.900000
4316,28,0,0.900000
4316,146,0,0.700000
4316,93,0,2.700000
4316,79,0,3.300000
4317,18,0,1.400000
4317,172,0,0.200000
4317,109,0,3.200000
4317,40,0,4.200000
4317,137,0,3.400000
4317,60,0,2.100000
4317,176,1,3.000000
4317,127,0,0.900000
4317,45,0,1.400000
4317,175,0,2.500000
4318,163,0,3.600000
4318,52,0,0.700000
4318,184,0,3.200000
4318,47,0,3.600000
4318,15,0,1.900000
4318,19,0,1.700000
4318,28,0,3.500000
4318,18,1,4.200000
4318,113,0,1.000000
4318,179,0,1.000000
4319,79,0,3.500000
4319,15,0,2.400000
4319,132,0,3.300000
4319,41,0,2.500000
4319,134,0,4.800000
4319,59,0,0.800000
4319,29,0,4.900000
4319,99,0,4.600000
4319,10,1,2.700000
4319,195,0,3.800000
4320,130,0,0.300000
4320,188,0,4.700000
4320,84,0,4.400000
4320,81,0,0.100000
4320,24,0,1.200000
4320,68,0,2.400000
4320,100,0,3.400000
4320,68,0,1.600000
4320,181,0,3.500000
4320,163,1,0.500000
4321,94,1,4.000000
4321,85,0,1.200000
4321,173,0,4.800000
4321,42,0,0.800000
4321,92,0,0.900000
4321,127,0,3.200000
4321,12,0,3.400000
4321,73,0,3.700000
4321,184,0,3.100000
4321,70,0,1.000000
4322,195,0,4.500000
4322,108,1,0.200000
4322,26,0,1.200000
4322,12,0,2.300000
4322,142,0,0.800000
4322,195,0,2.600000
4322,52,0,3.300000
4322,148,0,3.900000
4322,21,0,0.700000
4322,166,0,1.300000
4323,26,0,2.400000
4323,3,0,0.700000
4323,27,1,0.300000
4323,104,0,1.100000
4323,21,0,4.500000
4323,134,0,1.800000
4323,100,0,3.600000
4323,12,0,3.100000
4323,95,0,3.400000
4323,95,0,3.800000
4324,145,0,2.900000
4324,70,0,1.300000
4324,170,0,1.700000
4324,127,1,4.400000
4324,8,0,0.800000
4324,44,0,3.100000
4324,4,0,1.400000
4324,64,0,2.400000
4324,58,0,3.000000
4324,11,0,4.600000
4325,150,0,0.800000
4325,180,0,3.000000
4325,155,0,0.200000
4325,2,0,3.300000
4325,185,1,0.400000
4325,62,0,2.600000
4325,100,0,3.800000
4325,145,0,1.100000
4325,198,0,4.200000
4325,180,0,4.600000
4326,56,0,4.600000
4326,153,0,3.700000
4326,186,0,0.100000
4326,20,0,0.000000
4326,69,0,1.800000
4326,1,1,0.700000
4326,128,0,2.300000
4326,47,0,3.900000
4326,2,0,5.000000
4326,93,0,0.600000
4327,126,0,3.300000
4327,48,0,4.400000
4327,41,0,4.900000
4327,147,0,4.500000
4327,120,0,2.400000
4327,11,0,0.500000
4327,99,1,1.100000
4327,97,0,2.900000
4327,52,0,3.900000
4327,63,0,0.800000
4328,128,0,1.700000
4328,180,0,3.900000
4328,82,0,0.100000
4328,188,0,1.100000
4328,76,0,3.500000
4328,65,0,4.200000
4328,53,0,2.900000
4328,189,1,3.600000
4328,40,0,2.400000
4328,172,0,3.200000
4329,104,0,1.800000
4329,38,0,4.800000
4329,198,0,4.500000
4329,126,0,4.900000
4329,72,0,2.700000
4329,151,0,1.000000
4329,84,0,4.200000
4329,10,0,0.200000
4329,53,1,0.400000
4329,157,0,1.800000
4330,13,0,0.700000
4330,189,0,4.800000
4330,144,0,4.300000
4330,199,0,2.400000
4330,184,0,0.200000
4330,117,0,2.400000
4330,37,0,3.300000
4330,114,0,3.100000
4330,82,0,2.000000
4330,142,1,2.400000
4331,11,1,5.000000
4331,72,0,4.200000
4331,104,0,0.700000
4331,32,0,3.800000
4331,173,0,0.200000
4331,80,0,3.000000
4331,25,0,1.400000
4331,94,0,3.900000
4331,39,0,2.200000
4331,146,0,4.500000
4332,104,0,4.100000
4332,180,1,2.000000
4332,48,0,2.200000
4332,144,0,4.300000
4332,84,0,1.300000
4332,164,0,2.400000
4332,127,0,1.900000
4332,137,0,0.000000
4332,80,0,2.100000
4332,18,0,3.600000
4333,1,0,2.400000
4333,164,0,2.600000
4333,66,1,3.500000
4333,82,0,2.500000
4333,134,0,1.200000
4333,174,0,3.000000
4333,118,0,4.100000
4333,182,0,3.800000
4333,42,0,4.200000
4333,94,0,2.200000
4334,94,0,1.300000
4334,53,0,2.400000
4334,41,0,4.900000
4334,140,1,0.300000
4334,3,0,1.600000
4334,33,0,2.600000
4334,43,0,3.700000
4334,198,0,4.400000
4334,105,0,4.000000
4334,146,0,4.600000
4335,21,0,2.500000
4335,156,0,4.600000
4335,105,0,1.900000
4335,10,0,3.600000
4335,159,1,2.500000
4335,23,0,2.300000
4335,195,0,0.700000
4335,78,0,3.600000
4335,173,0,2.700000
4335,54,0,4.500000
4336,86,0,0.900000
4336,33,0,3.200000
4336,92,0,0.800000
4336,31,0,3.100000
4336,196,0,1.000000
4336,4,1,2.000000
4336,184,0,4.500000
4336,49,0,3.000000
4336,132,0,3.900000
4336,51,0,0.100000
4337,127,0,3.100000
4337,28,0,2.500000
4337,79,0,4.400000
4337,6,0,2.700000
4337,92,0,3.900000
4337,91,0,4.500000
4337,116,1,3.000000
4337,160,0,3.800000
4337,69,0,1.200000
4337,26,0,4.200000
4338,97,0,1.700000
4338,2,0,4.900000
4338,182,0,3.600000
4338,56,0,2.600000
4338,163,0,4.200000
4338,102,0,1.300000
4338,30,0,0.200000
4338,170,1,3.800000
4338,36,0,4.700000
4338,145,0,1.700000
4339,144,0,0.100000
4339,152,0,3.100000
4339,52,0,3.800000
4339,12,0,0.400000
4339,24,0,2.900000
4339,61,0,0.800000
4339,21,0,1.400000
4339,6,0,2.200000
4339,86,1,0.700000
4339,13,0,2.000000
4340,89,0,2.600000
4340,44,0,4.000000
4340,51,0,3.600000
4340,109,0,1.200000
4340,87,0,3.500000
4340,61,0,1.100000
4340,8,0,4.700000
4340,200,0,4.900000
4340,116,0,5.000000
4340,159,1,4.200000
4341,42,1,0.300000
4341,89,0,1.300000
4341,132,0,2.300000
4341,68,0,3.100000
4341,14,0,4.500000
4341,128,0,4.000000
4341,84,0,3.600000
4341,67,0,3.500000
4341,33,0,3.300000
4341,172,0,1.700000
4342,48,0,1.000000
4342,178,1,4.400000
4342,4,0,3.100000
4342,35,0,0.200000
4342,137,0,1.300000
4342,103,0,4.100000
4342,5,0,4.300000
4342,194,0,4.300000
4342,103,0,4.900000
4342,139,0,2.300000
4343,20,0,4.600000
4343,11,0,3.200000
4343,41,1,3.600000
4343,160,0,2.700000
4343,70,0,0.500000
4343,106,0,3.100000
4343,180,0,3.500000
4343,163,0,2.000000
4343,1,0,1.800000
4343,38,0,3.000000
4344,65,0,3.800000
4344,85,0,3.300000
4344,143,0,1.000000
4344,157,1,2.200000
4344,82,0,2.300000
4344,126,0,3.700000
4344,57,0,4.100000
4344,180,0,0.000000
4344,152,0,4.300000
4344,15,0,1.800000
4345,129,0,1.200000
4345,37,0,4.000000
4345,59,0,0.800000
4345,153,0,2.300000
4345,37,1,3.100000
4345,150,0,3.400000
4345,48,0,0.700000
4345,163,0,1.100000
4345,93,0,1.000000
4345,157,0,2.300000
4346,163,0,0.700000
4346,61,0,1.800000
4346,32,0,1.500000
4346,31,0,4.200000
4346,178,0,1.300000
4346,54,1,1.300000
4346,37,0,1.900000
4346,92,0,2.400000
4346,122,0,1.800000
4346,7,0,1.000000
4347,115,0,0.500000
4347,150,0,2.400000
4347,40,0,0.200000
4347,14,0,1.900000
4347,25,0,3.900000
4347,179,0,0.900000
4347,89,1,3.400000
4347,180,0,1.800000
4347,19,0,2.500000
4347,185,0,3.400000
4348,108,0,3.900000
4348,29,0,2.500000
4348,11,0,1.100000
4348,160,0,0.700000
4348,177,0,1.200000
4348,117,0,0.800000
4348,53,0,2.800000
4348,106,1,2.100000
4348,151,0,4.100000
4348,41,0,0.800000
4349,1,0,0.500000
4349,5,0,4.500000
4349,40,0,3.900000
4349,94,0,1.400000
4349,172,0,4.700000
4349,48,0,3.000000
4349,11,0,1.200000
4349,66,0,4.700000
4349,168,1,3.000000
4349,73,0,5.000000
4350,173,0,2.900000
4350,2,0,3.400000
4350,28,0,1.400000
4350,94,0,4.100000
4350,85,0,2.100000
4350,22,0,5.000000
4350,190,0,2.100000
4350,118,0,3.800000
4350,98,0,4.000000
4350,131,1,1.700000
4351,96,1,3.000000
4351,75,0,0.000000
4351,28,0,4.200000
4351,181,0,2.800000
4351,107,0,1.700000
4351,190,0,2.600000
4351,145,0,1.200000
4351,172,0,4.100000
4351,23,0,1.400000
4351,154,0,1.700000
4352,186,0,1.000000
4352,117,1,3.200000
4352,44,0,1.500000
4352,109,0,3.400000
4352,124,0,3.500000
4352,178,0,1.500000
4352,97,0,2.500000
4352,140,0,3.500000
4352,117,0,2.300000
4352,188,0,4.900000
4353,56,0,2.400000
4353,178,0,2.400000
4353,108,1,3.100000
4353,118,0,2.400000
4353,24,0,4.600000
4353,151,0,1.200000
4353,12,0,4.700000
4353,17,0,1.800000
4353,20,0,2.200000
4353,189,0,4.600000
4354,137,0,1.900000
4354,114,0,1.100000
4354,75,0,0.500000
4354,199,1,1.700000
4354,106,0,2.100000
4354,176,0,2.100000
4354,122,0,4.800000
4354,48,0,0.900000
4354,26,0,3.900000
4354,122,0,0.500000
4355,116,0,3.200000
4355,57,0,0.100000
4355,14,0,0.400000
4355,180,0,4.800000
4355,184,1,0.500000
4355,68,0,1.300000
4355,56,0,5.000000
4355,116,0,1.900000
4355,55,0,0.100000
4355,69,0,1.600000
4356,2,0,0.400000
4356,63,0,0.200000
4356,138,0,0.300000
4356,134,0,1.000000
4356,200,0,4.700000
4356,23,1,1.300000
4356,14,0,4.700000
4356,172,0,1.200000
4356,195,0,3.600000
4356,171,0,3.600000
4357,16,0,3.600000
4357,125,0,5.000000
4357,68,0,1.400000
4357,60,0,3.500000
4357,20,0,0.400000
4357,132,0,3.200000
4357,150,1,1.300000
4357,10,0,3.600000
4357,133,0,3.100000
4357,60,0,2.300000
4358,180,0,3.600000
4358,160,0,2.300000
4358,133,0,3.700000
4358,43,0,1.200000
4358,195,0,3.800000
4358,79,0,0.600000
4358,62,0,4.000000
4358,142,1,3.200000
4358,145,0,2.200000
4358,113,0,4.300000
4359,63,0,0.800000
4359,89,0,1.900000
4359,118,0,4.800000
4359,178,0,3.000000
4359,199,0,2.800000
4359,73,0,4.100000
4359,163,0,4.000000
4359,108,0,0.200000
4359,58,1,4.800000
4359,148,0,2.600000
4360,111,0,2.500000
4360,181,0,0.000000
4360,81,0,1.600000
4360,45,0,0.100000
4360,157,0,4.500000
4360,76,0,0.600000
4360,140,0,2.000000
4360,19,0,4.200000
4360,84,0,3.500000
4360,140,1,2.600000
4361,55,1,2.500000
4361,51,0,4.800000
4361,172,0,1.000000
4361,168,0,4.000000
4361,135,0,0.200000
4361,134,0,2.500000
4361,86,0,3.500000
4361,176,0,1.400000
4361,126,0,4.000000
4361,20,0,0.000000
4362,56,0,4.200000
4362,65,1,3.200000
4362,15,0,0.800000
4362,125,0,3.400000
4362,143,0,0.800000
4362,50,0,3.300000
4362,178,0,5.000000
4362,45,0,0.200000
4362,146,0,2.600000
4362,152,0,1.200000
4363,28,0,0.700000
4363,187,0,3.800000
4363,121,1,4.400000
4363,18,0,0.400000
4363,95,0,0.800000
4363,99,0,4.800000
4363,28,0,1.600000
4363,40,0,3.100000
4363,108,0,1.600000
4363,72,0,0.200000
4364,4,0,1.200000
4364,198,0,0.200000
4364,37,0,1.200000
4364,121,1,0.600000
4364,190,0,4.900000
4364,158,0,2.100000
4364,26,0,2.200000
4364,135,0,2.500000
4364,176,0,3.200000
4364,123,0,3.000000
4365,50,0,4.400000
4365,54,0,4.200000
4365,150,0,3.200000
4365,54,0,1.100000
4365,21,1,2.600000
4365,67,0,0.800000
4365,20,0,0.800000
4365,29,0,4.000000
4365,2,0,4.700000
4365,192,0,3.900000
4366,4,0,2.700000
4366,162,0,2.100000
4366,89,0,4.900000
4366,149,0,4.200000
4366,189,0,4.600000
4366,104,1,0.000000
4366,37,0,4.800000
4366,21,0,2.100000
4366,19,0,0.300000
4366,98,0,2.000000
4367,186,0,1.800000
4367,71,0,4.100000
4367,63,0,4.900000
4367,172,0,3.400000
4367,118,0,5.000000
4367,131,0,0.500000
4367,145,1,1.300000
4367,74,0,1.300000
4367,98,0,4.100000
4367,82,0,1.500000
4368,16,0,2.300000
4368,85,0,4.600000
4368,130,0,4.500000
4368,190,0,2.200000
4368,98,0,2.000000
4368,198,0,4.400000
4368,123,0,2.700000
4368,134,1,0.000000
4368,136,0,4.200000
4368,116,0,4.900000
4369,72,0,3.000000
4369,89,0,2.700000
4369,92,0,5.000000
4369,191,0,4.400000
4369,31,0,1.200000
4369,39,0,0.600000
4369,33,0,3.300000
4369,184,0,4.200000
4369,74,1,4.000000
4369,49,0,2.400000
4370,122,0,4.200000
4370,125,0,0.300000
4370,177,0,1.400000
4370,125,0,0.800000
4370,14,0,4.300000
4370,37,0,3.100000
4370,33,0,3.600000
4370,34,0,0.900000
4370,94,0,1.500000
4370,196,1,4.900000
4371,196,1,3.300000
4371,98,0,2.300000
4371,174,0,3.700000
4371,170,0,1.400000
4371,23,0,4.600000
4371,143,0,1.500000
4371,102,0,0.300000
4371,5,0,1.400000
4371,109,0,0.300000
4371,91,0,2.000000
4372,57,0,4.600000
4372,99,1,3.600000
4372,108,0,4.700000
4372,47,0,0.700000
4372,80,0,4.400000
4372,111,0,1.900000
4372,105,0,0.800000
4372,155,0,0.400000
4372,183,0,2.600000
4372,120,0,3.200000
4373,144,0,1.300000
4373,139,0,4.500000
4373,177,1,4.700000
4373,38,0,0.700000
4373,15,0,1.400000
4373,144,0,4.000000
4373,162,0,0.900000
4373,179,0,0.800000
4373,158,0,2.100000
4373,19,0,3.000000
4374,197,0,2.100000
4374,118,0,4.900000
4374,59,0,0.000000
4374,137,1,4.900000
4374,32,0,2.800000
4374,78,0,4.600000
4374,193,0,3.400000
4374,74,0,1.400000
4374,103,0,4.000000
4374,64,0,4.000000
4375,74,0,4.200000
4375,119,0,1.200000
4375,3,0,3.900000
4375,150,0,4.900000
4375,171,1,4.800000
4375,43,0,4.400000
4375,76,0,2.000000
4375,146,0,2.100000
4375,51,0,3.800000
4375,102,0,3.200000
4376,185,0,0.800000
4376,83,0,0.000000
4376,93,0,3.300000
4376,121,0,1.700000
4376,65,0,4.600000
4376,156,1,1.900000
4376,50,0,1.700000
4376,83,0,0.600000
4376,15,0,2.800000
4376,86,0,0.500000
4377,166,0,4.900000
4377,81,0,0.200000
4377,139,0,2.200000
4377,188,0,0.900000
4377,144,0,3.100000
4377,174,0,0.700000
4377,176,1,4.800000
4377,128,0,1.900000
4377,104,0,4.800000
4377,33,0,2.900000
4378,82,0,3.000000
4378,131,0,1.900000
4378,182,0,2.100000
4378,39,0,4.300000
4378,20,0,1.600000
4378,111,0,1.500000
4378,25,0,2.000000
4378,24,1,1.500000
4378,38,0,2.700000
4378,25,0,0.300000
4379,41,0,2.400000
4379,88,0,0.900000
4379,98,0,1.400000
4379,61,0,0.500000
4379,198,0,4.900000
4379,95,0,3.100000
4379,117,0,2.600000
4379,110,0,4.500000
4379,168,1,3.300000
4379,107,0,1.800000
4380,41,0,0.900000
4380,42,0,3.100000
4380,67,0,3.300000
4380,171,0,0.300000
4380,40,0,2.800000
4380,92,0,2.600000
4380,179,0,0.600000
4380,77,0,1.800000
4380,92,0,3.600000
4380,2,1,1.300000
4381,64,1,3.000000
4381,41,0,2.200000
4381,127,0,2.900000
4381,84,0,1.000000
4381,109,0,0.800000
4381,15,0,1.900000
4381,20,0,3.500000
4381,63,0,3.400000
4381,41,0,1.800000
4381,112,0,2.600000
4382,82,0,4.200000
4382,42,1,0.900000
4382,51,0,2.400000
4382,157,0,2.500000
4382,15,0,2.100000
4382,48,0,3.400000
4382,67,0,0.800000
4382,139,0,3.400000
4382,122,0,1.000000
4382,142,0,2.300000
4383,130,0,4.400000
4383,3,0,5.000000
4383,86,1,0.200000
4383,193,0,0.300000
4383,163,0,3.700000
4383,180,0,0.400000
4383,156,0,2.500000
4383,96,0,2.400000
4383,79,0,0.900000
4383,63,0,4.600000
4384,25,0,1.900000
4384,133,0,3.700000
4384,58,0,1.700000
4384,102,1,2.300000
4384,23,0,0.400000
4384,122,0,2.500000
4384,189,0,5.000000
4384,59,0,4.300000
4384,129,0,1.600000
4384,191,0,1.700000
4385,37,0,4.200000
4385,100,0,1.100000
4385,157,0,2.800000
4385,123,0,3.200000
4385,140,1,0.200000
4385,174,0,2.700000
4385,109,0,0.400000
4385,51,0,0.300000
4385,108,0,1.100000
4385,27,0,1.700000
4386,42,0,4.500000
4386,116,0,3.000000
4386,66,0,3.100000
4386,79,0,2.700000
4386,183,0,0.400000
4386,198,1,1.900000
4386,49,0,2.600000
4386,93,0,4.500000
4386,183,0,0.400000
4386,68,0,3.800000
4387,78,0,4.400000
4387,89,0,4.600000
4387,170,0,4.600000
4387,115,0,3.500000
4387,173,0,1.200000
4387,173,0,0.900000
4387,80,1,2.600000
4387,143,0,4.800000
4387,113,0,2.800000
4387,117,0,4.000000
4388,116,0,4.500000
4388,183,0,0.600000
4388,107,0,3.500000
4388,39,0,4.700000
4388,127,0,2.000000
4388,159,0,1.800000
4388,27,0,0.600000
4388,15,1,0.000000
4388,141,0,0.500000
4388,148,0,4.500000
4389,100,0,3.400000
4389,127,0,3.900000
4389,86,0,2.500000
4389,7,0,2.300000
4389,110,0,3.500000
4389,26,0,1.800000
4389,133,0,4.000000
4389,105,0,2.700000
4389,1,1,0.500000
4389,17,0,1.800000
4390,173,0,3.700000
4390,130,0,1.400000
4390,66,0,2.000000
4390,11,0,2.100000
4390,48,0,3.600000
4390,88,0,3.700000
4390,90,0,3.900000
4390,26,0,2.200000
4390,9,0,2.700000
4390,151,1,1.500000
4391,147,1,3.100000
4391,70,0,3.100000
4391,166,0,2.400000
4391,51,0,0.200000
4391,147,0,3.300000
4391,125,0,3.700000
4391,51,0,4.900000
4391,77,0,2.700000
